tweet_id,text,airline_sentiment
569487121897033728,"@SouthwestAir I was under the impression when there is an 8 hour delay in your flight because of equipment failure, compensation is offered?",neutral
569374298168791040,@SouthwestAir Thx to customer service rep ALEX for his patient help in reFlight Booking Problems a Cancelled Flighted flight and getting us where we have to be tmrw!,positive
569362928710914049,"@SouthwestAir better travel photos:
My Kindle e-book Easy Tips guide http://t.co/7dM2J8H97M:
http://t.co/xeDeckGMW5 http://t.co/frGhglMkqF",neutral
569358458404802561,@SouthwestAir Southwest Airline is THE way to go!,positive
569347934866636800,@SouthwestAir are you hiring for flight attendants right now,neutral
569347122992185344,@SouthwestAir DeLacy P is a compassionate professional! Despite the flight challenges she made passengers feel like priorities!!🌟🌟,positive
569346451526041600,@SouthwestAir The pilots&amp; crew on flt 3999 and customer service professionals at baggage claim are OUTSTANDING!! Thank you!!,positive
569341791482220545,"@SouthwestAir Thanks for helping out! Class act, all the way... see you in the air!",positive
569313760864632832,@SouthwestAir How do I retroactively add previous flights/miles/points to current rapid rewards balance?,neutral
569312734896136193,@SouthwestAir Thanks for making good on @PoteetTJ 's Cancelled Flightled flight.,positive
569304845091524608,@SouthwestAir Just sent DM with confirmation number and passenger name on SWA 3104 MCO-&gt;CMH,neutral
569301386262745089,"@SouthwestAir Have a cup coffee and relax while you check out the New Deals and Promotions at Avon, twice a month at Doug @dcoadavon",neutral
569292859909672960,@SouthwestAir Yes! Just a few minutes after my tweet. She was able to reschedule her flight. Thanks!,positive
569279532261203968,@SouthwestAir The Opal Dragon book The Dragon (ALI) has woven his murdering ways from the Philippines to Australia http://t.co/c9p2ioSphM,neutral
569276734798893056,"@SouthwestAir three cheers to your Denver staff. Don't know if we 
will get out but they're keeping us smiling. http://t.co/RX8z53M7yy",positive
569262065988308993,@SouthwestAir How can you get your TSA traveler ID added to your boarding pass? Why would it not be included as TSA precheck? Flying tomorro,neutral
569260462606569473,@SouthwestAir i like to see if i can change flight plz help thx,neutral
569229483288317952,@SouthwestAir Any chance there's a few seats open from DEN to DAL this afternoon?,neutral
569228110937202688,"@SouthwestAir departing MDW it's cold 26F, windy with snow on the ground for sunny and 70F las vegas  @LASairport http://t.co/2IR7ynMBdU",neutral
569225085330071554,@SouthwestAir could u put one here in Baltimore? http://t.co/vLCI2KV1IP,neutral
569221337077587968,@SouthwestAir no thanks,neutral
569219080080658432,"@SouthwestAir flight 3899 HOU to MDW aboard a Boeing 73, boarded for an on-time 2PM departure. #WheelsUp #fb",neutral
569207912251289600,@SouthwestAir DM sent. Thanks for the help!,positive
569206711443181569,@SouthwestAir @bgr1061 luv SWA myself and my employees use you always!!,positive
569206387483525120,@SouthwestAir now flight is book and I have to fly standby if they will allow me to check in before the flight takes off,neutral
569195435736244225,@SouthwestAir FREE Cable Out of this World Technology and a mans dream come true... FREE and PORTABLE???!!! http://t.co/Qw1til96YA,neutral
569192081618370560,@SouthwestAir Incredible view! I had a smooth flight both ways even tho there was turbulence. Your pilots ROCK! http://t.co/3nsUSfSBPv,positive
569189483469410305,@SouthwestAir k thanks :),neutral
569186384121954305,@SouthwestAir when does today's scavenger hunt start? I'm trying to help my little brother win! #DestinationDragons,neutral
569186177238110208,@SouthwestAir it's never too Late Flight to do the right thing,neutral
569180845594046464,@SouthwestAir greetings,neutral
569175432702107648,"@SouthwestAir flight 3970, bna-rdu had the most excellent crew today",positive
569171003852468224,@SouthwestAir @SouthwestOliver that's a great FA right there.,positive
569168102212001793,@southwestair @cspkcats let us know if we can help,neutral
569159068834623489,@SouthwestAir had an amazing experience with your staff at DIA last night. I was blown away by their hospitality with my wife on crutches,positive
569155784988164098,@SouthwestAir Had a great trip this past week to Vegas for work; and had this pic over the Southwest on Southwest! http://t.co/a3YCFlaLxV,positive
569150371706200064,@SouthwestAir Show Jacksonville some 💝too!  We want #3ticketsforJax!,neutral
569143215405674497,@SouthwestAir Can I book a flight on my own and get reimbursed by you?,neutral
569138500626292736,@SouthwestAir Are we sure flights will not be Cancelled Flighted after 1200 I am trying to make plans in STL,neutral
569030463760650241,@SouthwestAir had a great LA flight with Clarence and Frank! Those 2 guys are a hoot! 😜😂 thanks,positive
569020255441264640,@SouthwestAir Do you have childrens rates for flights?,neutral
569017052310056960,"@SouthwestAir  If you'd love to see more girls get inspired about becoming pilots, RT our free Albuquerque event. http://t.co/rfXlV1kGDh",neutral
569008329038524417,"@SouthwestAir Hey there, can you follow us so we can DM you a question :) 😁",neutral
568988406476189696,@SouthwestAir Salted or honey roasted? I vote to bring back the salted peanuts. I dread a year of the honey roasted!😖 http://t.co/RHw78ktQFO,neutral
568987434051989504,@SouthwestAir - did SWA send out customer surveys to earn $100 toward flights? Is this legit?,neutral
568975192615223296,@SouthwestAir it was 3472,neutral
568973617687625728,"@SouthwestAir @FortuneMagazine 
great news.",positive
568971982554963969,@SouthwestAir is making dreams come true with their #DestinationDragons scavenger hunt! You can win a chance to see Imagine Dragons! Go!,positive
568964732981530624,@SouthwestAir All's well. I got comped with multiple other bags which just made my day! http://t.co/1AAVvoREpH,positive
568964652455092224,@SouthwestAir thanks for the ride to Chicago. #kmdw #b738 http://t.co/6cpYPGFnD6,positive
568954934084788224,@SouthwestAir you guys held our flight #330!  Thank you!!!  About to take off from MDW now to Oakland.  Thanks,positive
568951063463616512,@SouthwestAir great flight got us back on time!  Thanks,positive
568942133698146306,@SouthwestAir is the contest over for Destination Dragons? I want to try to do everything I can to go.,neutral
568938023439765504,@SouthwestAir So the upcoming RR changes/Deval is trying to tell me not to fly southwest anymore because i am loyal so far. i get it.,neutral
568937199145783297,@SouthwestAir  traveling 2bwi nMaryland 2morrw any chance the flight being Cancelled Flightled to inclement weather? Any chance can get earlier flight,neutral
568929816797323265,@SouthwestAir just do it that easy,neutral
568929782286516224,@SouthwestAir I'll have to drop by next time I visit!,positive
568929754151145472,@SouthwestAir @SacIntlAirport Feels like a good day to fly!!  Thanks for the ontime departure to SNA!!:) #bestinclass #30000ft #takemehome,positive
568926306496172032,@SouthwestAir    How's life @ the NOC?,neutral
568925938840240128,@SouthwestAir I will tell marry a lamp if you give me tickets to the Vegas show please I am desperate,neutral
568925054089629696,@SouthwestAir I will do just about anything tO GO TO THE VEGAS SHOW PLEASE MAN,positive
568919211357048832,@SouthwestAir OMG OMG OMG !!! I JUST DID!!,neutral
568913643779203073,@SouthwestAir I would be eternally grateful for tickets to the Vegas show ( ͡° ͜ʖ ͡°) God bless,neutral
568913346675613696,@SouthwestAir PLEASE HELP! I would die to see the Vegas show! It would be amazing to hear their songs for real!,neutral
568913108153946112,@SouthwestAir I need Imagine Dragons like I need air..... PLEASE HOOM ME UP FOR THE VEGAS SHOW ( ͡° ͜ʖ ͡°),neutral
568911873438920705,@SouthwestAir I am committed okay please hook me up for #DestinationDragons,neutral
568910702070534144,@SouthwestAir I would sell my nonexistent soul to go see #DestinationDragons,neutral
568908838784475136,@SouthwestAir @TheEllenShow @Imaginedragons this job interferes w/Ellen Show &amp; concerts! will alway treasure my @LiveAtFirefly experience!,neutral
568895164577685504,@SouthwestAir LACMA on Fairfax.,neutral
568894341243998208,@SouthwestAir so excited about our last minute trip to @Disneyland (and she doesn't know yet!) http://t.co/nKAFbjyARi,positive
568894224738856961,@SouthwestAir aren't you based in Chicago? Why are you doing a hunt in LA and not your home city????!! Please bring one home,neutral
568893498193158144,@SouthwestAir when will you have flight from DAL to PVD?,neutral
568892540889509888,@SouthwestAir @TheEllenShow @Imaginedragons if only that was me! 😍 #DestinationDragons,neutral
568891084107087872,@SouthwestAir any chance they will change this to include Northeast airports?  JetBlue has.,neutral
568889116399525888,@SouthwestAir please....can I have the last tickets for me and my best friend to #DestinationDragons http://t.co/eQqi1nfSZh,neutral
568888508703752194,"@SouthwestAir I saw ppl were winning tickets still, how do we win some?",neutral
568883827218763777,@SouthwestAir  is there a route to flight from Mexico City to Chicago midway using your services?,neutral
568874435907682304,@SouthwestAir IM NOT THO 😭😭💔💔💔💔💔💔💔,neutral
568849058523033601,@SouthwestAir  Please Help. We really want to fly with you. #guessweflyingdelta,positive
568848795733069824,@SouthwestAir how oh how do we get tickets! ?!,neutral
568823099182985216,@SouthwestAir Deborah helped me💁,positive
568812233146404864,@SouthwestAir sent,neutral
568802316893216769,@SouthwestAir When is the last chance to win #DestinationDragon ???,neutral
568802232004513792,@SouthwestAir  I have a flight 2/22 @930 am from Fort Lauderdale to bwi.. Can I Cancelled Flight that flight ? Flight 3458 trip I'd 314505529,neutral
568802105005346817,@SouthwestAir @geekstiel Do you know when the last chance is?,neutral
568802037057646594,@SouthwestAir @Vindictive_tK Larry David works for southwest?,neutral
568784615877574656,@SouthwestAir save mile to visit family in 2015 and this will impact how many times I can see my mother.  I planned and you change the rules,positive
568782761852596225,@SouthwestAir #DestinationDragons iD is my favorite band and i met my 2bestfriends thanks to them! it would be life changing to see them!,neutral
568781747128803328,"@SouthwestAir i live in the southwest, Imagine Dragons is my favorite band, and i met my 2bestfriends thanks to them. it would be amazing +",positive
568781422804262912,"@SouthwestAir yes, thank you. Just sent DM.",neutral
568763245911126017,@SouthwestAir Thank you! I can't wait either :),positive
568697648028487680,@SouthwestAir when are you releasing your flights for September? Just found out you fly direct lbb to las! So excited! #tripofalifetime,positive
568664266502479872,@SouthwestAir was fantastic! That's the best flight service I've ever had.,positive
568658885361438720,@SouthwestAir would love to win tickets and take my son to Imagine Dragons in Provo Saturday night.  Crossed fingers. #DestinationDragons,neutral
568639461648502784,"@SouthwestAir Flying with you in about 2 weeks, bringing blankets bc it's freezing!😜",positive
568630779720417280,@SouthwestAir how about some sweet promo code to help me visit my family!!!.... Please!!!... Lol,neutral
568624572985004033,@SouthwestAir LOVE IMAGINE DRAGONS  SO MUCH I EOULD DIE IF I GOT TICKETS,positive
568622676773703681,@SouthwestAir I WANNAA GO TO THE VEGAS SHOW SO BAD ID DOO ANYTHING #DestinationDragons,neutral
568622422309482496,"@SouthwestAir I love imagine dragons o flipping much, pls #DestinationDragons",positive
568621122368851968,@SouthwestAir I WOULD DO ANYTHING FOR tickets to the VEGAS... ANYTHING. I love imagine dragons so much!!,positive
568614676612964352,@SouthwestAir Hi! I ❤️ your company and fly all the time. I was wondering if you could please share this link &amp; read! http://t.co/lO6LghPcdU,positive
568607454893727744,@SouthwestAir would be cool if the best airlines company hooked me up with @Imaginedragons tickets for Vegas ;),positive
568585356586586113,@SouthwestAir Jason (108639) at Gate #3 in SAN made my afternoon!!! #southwestairlines #stellarservice #thanks!,positive
568582794340896768,@SouthwestAir  I look forward to those direct flights to California to see my family more often. Thank you @MichaelBColeman #byebyeusairline,positive
568568900767653889,"@SouthwestAir you only hear about the bad things. Flying the last to weekends, the flights and crews were awesome. Thank you. 👍👍",positive
568563324704706560,@SouthwestAir sent,neutral
568560904469684224,@SouthwestAir will you please work out a contract with @triflight to offer service there..,neutral
568559216912416768,@SouthwestAir you're going to compensate us for the two plane changes in Atlanta right?,neutral
568556874439790594,@SouthwestAir How do I enter passport information on an existing reservation before check in?,neutral
568542896539873281,"“@SouthwestAir: @pancho_joe No, no, you must've heard us wrong. Sweet mixtape,though"" 4 the record,I didn't leave the 80's, the 80's left me",neutral
568538034947297281,@SouthwestAir thank you!,positive
568536883199746048,@SouthwestAir yes please,neutral
568531207459221506,@SouthwestAir @Imaginedragons please help me and my best friend get tickets to #DestinationDragons we have so much to thank them for....,neutral
568531187481706496,@SouthwestAir is there any way me &amp; my best friend could get tickets to #DestinationDragons ? they mean everything in the world to us.,neutral
568531043805999104,@SouthwestAir @livvyports16 and I became best friends Bcuz of @Imaginedragons is there any other way?,neutral
568531035723603968,@SouthwestAir me &amp; @sammi_jon3s are best friends because of @Imaginedragons. Any chance we could get tickets to #DestinationDragons ?,positive
568531020267458561,@SouthwestAir thank you! ❤️❤️❤️ you guys!,positive
568526769373859841,"@SouthwestAir CEO Gary Kelly, ""You all are absolutely my heroes!"" #SouthwestRally #BWI #bestemployees #swaculture http://t.co/JTxyHQHfJJ",neutral
568524407850688512,"@SouthwestAir CEO Gary Kelly, ""We are America's most loved and most flown airline!"" #SouthwestRally #BWI #bestemployees #swaculture #swapic",positive
568518406959312897,@SouthwestAir when can I start Flight Booking Problems for next years super bowl time? 😩#help,neutral
568495924135235585,"“@SouthwestAir: #IfThe80sNeverStopped, we'd still be rocking out to this chart-topping hit"". What?  The 80's are over?",neutral
568494498361294848,@SouthwestAir Thank you. Great tool,positive
568494397144358914,@SouthwestAir you should know the crew today on flight #1071 AUS to PDX was awesome! #SWA,positive
568484677868265473,@SouthwestAir Thanks I get that. It looks like all BWI-SJD services stops after Aug 7. Is that the case? I cant find one date with flights.,neutral
568484335747268608,@SouthwestAir can I get some luv with a fallow?,neutral
568471761051721728,"@SouthwestAir I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn",neutral
568460539602608128,"@SouthwestAir great news for @PortColumbusCMH today. Finally, Columbus' top unserved market will have flights.",positive
568454986574602240,"@SouthwestAir Again, please accept my apologies for my lame, childish tweet. You didn't deserve that, &amp; I remain a LOYAL SW customer!",positive
568454606675529731,"@SouthwestAir I owe you an apology. My tweet was out of frustration, not constructive criticism. I'm a SW fan &amp; LOVE your service!",positive
568453988758233089,@SouthwestAir thank you!!! #bringbacktheluvtordu #miami #directflights,positive
568446993548206081,@SouthwestAir @FortuneMagazine. I'm flying on one right this minute,neutral
568444321113862145,@SouthwestAir @FortuneMagazine well deserved!,positive
568443115415035904,@SouthwestAir @FortuneMagazine I always tell everyone to fly Southwest! Congratulations!!!,positive
568440527328120832,@SouthwestAir @FortuneMagazine Superb choice - SWA. I am a raving fan. They even take stress out of weather-reLate Flightd glitches!  #custexp,positive
568438000843034624,"THANKS to @SouthwestAir , I get to go to the #DestinationDragons @Imaginedragons show this weekend in UTAH @VelourLive  !!! #ThankYou",positive
568437028205035520,"@SouthwestAir @FortuneMagazine Love u Southwest. You've always been helpful. When I traveled a lot w/my son, infant/toddler, U were great!",positive
568437004045672448,@SouthwestAir @FortuneMagazine Love flying Southwest! Best flight attendants ever!,positive
568431720707579904,@SouthwestAir adds new direct flights from #Columbus to Oakland &amp; Boston starting August 2015 #cmh #oak #bos,neutral
568429062642929664,@SouthwestAir Whats up with flight 4464 Ft myers to milwaukee???,neutral
568427566916345856,@SouthwestAir Please bring back RDU to FLL direct route!  I noticed it is missing starting in Late Flight August!  The flights are always packed!,neutral
568421605132484608,@SouthwestAir If you read my tweet it is a gap in process for folks that take multiple flights in one day.,neutral
568413673330331648,@SouthwestAir we're here at MCO. Thanks.,positive
568413365254488064,"@SouthwestAir schedule is open through the end of October, got Columbus day wknd in New England for ~50K points for 4! Check your calendar!",neutral
568413356492599296,@SouthwestAir the new logo is going to look amazing on the airplanes,positive
568408789512105985,@SouthwestAir I am now a rapids rewards member #lovetotravel #chaching,neutral
568389266155438080,@SouthwestAir trying to get to Mexico in September! How about affordable nonstop flights????,neutral
568385950486802432,@SouthwestAir I think me and my group could use some nice cold drinks once we get in the air...we are all over 21 😜😎,neutral
568361830160175104,@SouthwestAir Thank you for having flights going out of Nashville! You guys Rock! #DisneyPrincessHalfMarathon #girlsweekend #bffs,positive
568303293635522560,@SouthwestAir Is there any chance I can get tickets for the Vegas stop? I missed my chance to enter the contest but I love ID to death !,neutral
568294699515187200,@SouthwestAir hilarious flight attendants on Vegas to Detroit tonight http://t.co/nw7vx7DGMF,neutral
568267732556255232,@SouthwestAir any chance I can get tix for @VelourLive @Imaginedragons? I have been tweeting since January 26 about it #DestinationDragons,neutral
568262925833515008,@SouthwestAir inflight entertainment.  Tonight a Willie Nelson impersonator sang for the passengers #peanutsandtoons http://t.co/kCDdOD7uFF,neutral
568247978835578880,@SouthwestAir heard you are saving 30k a year on fuel not carrying around those skymall's #ripskymall,neutral
568243352258236416,"@SouthwestAir if a passngr requires wheelchair to gt on plane then sits in an exit row, wld they b physically capable to help in emergency?",neutral
568238379847921665,@SouthwestAir - Great flight from Phoenix to Dallas tonight!Great service and ON TIME! Makes @timieyancey very happy! http://t.co/TkVCMhbPim,positive
568232493779824640,@southwestair Amazing view on the approach to LAX tonight. http://t.co/a68d5fULmH,positive
568222976744824832,@SouthwestAir do you have all winners for @Imaginedragons #DestinationDragons,neutral
568221293914533889,"@SouthwestAir I had to travel to Savannah, GA, once again, on an airline I don't ""Luv"". When r u going to fly me to Savannah? Pleeeease!!!!",neutral
568210087212388353,@SouthwestAir @Imaginedragons any info on #DestinationDragons ?? me &amp; @sammi_jon3s need to know..,neutral
568206236081995776,@SouthwestAir #DestinationDragons Any word on winners of contest? Any chance for tix for the Provo DestinationDragons show? Fingers Crossed!,neutral
568202940839800832,@SouthwestAir One heck of an airline http://t.co/CyoOnZfTdC,positive
568202855166967808,@SouthwestAir Thanks!!! :)  It is good to air on the side of caution,neutral
568182492055912449,@SouthwestAir do you have any info about when #DestinationDragons winners will be announced? me &amp; my best friend are hoping to win. thanks!,neutral
568181877560852481,@SouthwestAir just DMed you guys!!! 😁😁😁😁,neutral
568180868126150656,@SouthwestAir @Imaginedragons @beatsmusic I'd love to hear them live at @VelourLive @velourlive this saturday! #destinationdragons,positive
568173435173482496,@SouthwestAir will do! #heart #flying,neutral
568169837878484992,"@SouthwestAir luckily, the people working the BSO at Chicago Midway have been very attentive and found our bags in Punta Cana.",positive
568165260605014016,@SouthwestAir @ PIT- Gate A1! Big shout out to the lady trying to track him down!,positive
568164059981307904,@SouthwestAir - I just had a great experience with your customer service team. Thank you! #LuvSW A-list,positive
568162290890964992,@SouthwestAir is there a way to know who checked my bag on the curb? She was awesome!!! And want to be sure she gets a high five!,positive
568155440267161600,@SouthwestAir thank you for handling this for me. Glad Southwest cares about what it's flyers think!,positive
568154689449168896,"@SouthwestAir oops, Sorry, Done,",neutral
568148807684198401,@SouthwestAir thanks for the follow up. So glad to get my bag back.,positive
568148009722073089,"@SouthwestAir Denver to Phoenix, I think we're finally getting ready to take off.",neutral
568137557935960066,@SouthwestAir once or twice a year. Hard to get vacation time from work sometimes. But love flying with you guys!,positive
568126169008218112,@SouthwestAir please expedite missing bag claim #3526665682. Thanks!,neutral
568118177537744897,@SouthwestAir go south everyone,neutral
568113383242911744,@SouthwestAir thanks for the follow up.  I appreciate it.,positive
568112842261594112,@SouthwestAir :arrived in San Juan early. Thanks for a great flight. LUV u!,positive
568110846057975808,@southwestair. So important to accept others for who they are. #SWADiversity,neutral
568108822360760320,@SouthwestAir Are you announcing any more winners to the #DestinationDragons @Imaginedragons  show @VelourLive in UTAH this weekend? #Lucky,neutral
568107058605608960,@SouthwestAir Thank you.,neutral
568105481018822656,@SouthwestAir I will not have my passport in time for my trip. Could I still fly with photo ID? #thingsishouldknow #ifeeldumb,neutral
568104424029036545,"@SouthwestAir I'm really craving your pretzels, please send me some.",positive
568100973966569472,@southwestair#SWADiversity We are ready to be inspired! http://t.co/S3EsW5AgUm,positive
568100626183417856,@SouthwestAir sent,neutral
568087802279288832,@SouthwestAir  Southwest is currently awaiting government approval for this route. Do we know when it will be official?,neutral
568087131748503553,@SouthwestAir thank you!!!,positive
568085571509334016,@SouthwestAir I've never met my favorite band and it would be sooo amazing to win destination dragons.,neutral
568082454336151552,@SouthwestAir  goes to court to gain access to @Delta gates at Love Field  http://t.co/ILqzmMJiYQ #deltanews,neutral
568082378406682624,@SouthwestAir @love_dragonss LAUREN IM SCREAKJMF,neutral
568079239343439872,@SouthwestAir When does PV get approved? I am ready to go!!,neutral
568076081665679360,"@SouthwestAir OH MY GOSH SERIOUSLY?! you just made my day, week, year!!! No one will appreciate this more than me!!!",positive
568055996884619264,@SouthwestAir looking for cheap flight to vegas,neutral
568050718772314112,"@SouthwestAir first time flyer, scheduled a (round)trip. set on departure date not sure on returning date, policy/fees on changing Re Flight",neutral
568042046608580608,@SouthwestAir CEO discusses possibilities of NHL Vegas arena naming rights http://t.co/t3E4SH5xNg @SMUSportMgt #sportsbiz,neutral
568037591687270400,@SouthwestAir Not possible to carry-on and put in a closet/overhead? Had success doing that with other airlines. Thanks,neutral
567983341405745152,"@SouthwestAir I love and appreciate the fact that you guys rarely Cancelled Flight flights and are on time, but I need a Cancelled Flightlation this time. 🙏",positive
567954287185125377,@HillAConlin @SouthwestAir hi! get a solar charger from Amazon! Game changer to plug usb into charge. :),neutral
567907070269198337,@SouthwestAir A wonderfully nice agent in Austin helped us out. Wish I remembered her name to give proper kudos.,positive
567906137938399232,@SouthwestAir hot stewardess flipped me off,positive
567892874756501504,@SouthwestAir has the best customer service!,positive
567885982340636672,@SouthwestAir thanks for your excellent response time and assistance! All set :),positive
567878436909228033,@SouthwestAir thank you for your help resolving my problem Shannon ROCKS - even though Rhonda didn't !!,positive
567878239156338688,@SouthwestAir thanks!! We will see what happens!!,positive
567874892634304512,@SouthwestAir all good now. Going to make it to Boston on time. I'm actually on your wifi right now,positive
567869456048865281,@SouthwestAir can you outline the policies for both scenarios?,neutral
567860982422306816,"@SouthwestAir Hi! I just saw a Black History month commercial on TV &amp; Im excited! In support of this month,will you all grant me 1 free trip",positive
567859569621372928,"@SouthwestAir though I work for another major airline,  I LOVE your Black history month commercial. I Thank you.",positive
567855736665051136,@SouthwestAir @Imaginedragons when are we gonna know I have a math test tomoro and I can't concentrate😭😭 #DestinationDragons,neutral
567855640640516096,@SouthwestAir Thank you!  #thankful #feelingtheluv,positive
567843646881599489,@SouthwestAir thank you :-),positive
567835334572130304,@SouthwestAir can I use points to book a rental car?,neutral
567833231434723328,@SouthwestAir Thanks for taking care of me Today!  Michele rocked the customer service! Gate 25 HOU,positive
567831245260005376,@SouthwestAir I did. Thank you.,positive
567826899776446464,@SouthwestAir think flight 1945 from BNA to LAX will get off the ground tomorrow??? #please #snowbama,neutral
567814300594769920,@SouthwestAir Thank you. I know ya'll can't control the weather. I appreciate ya'll working to get my flight rebooked the last two days.,positive
567806501402976257,@SouthwestAir when will the winners of #DestinationDragons be announced?,neutral
567804718886711296,"@SouthwestAir You guys must have been swamped, even took our corporate travel a long time to get in, but everything worked out in the end.",neutral
567802937394655232,@SouthwestAir think you need to follow me for a DM,neutral
567801645795643393,@SouthwestAir Amazing customer service as well. Will definitely fly with you guys again if my instrument is involved. #10/10,positive
567793538134716417,"@SouthwestAir can i take my electric skateboard on a domestic flight? if so, do same policies listed on your site for regular boards apply?",neutral
567791323597524992,@SouthwestAir what is DM?,neutral
567790581901971456,@SouthwestAir confirmation number for new reservation is FP9M6Y I am traveling with a 3 year old. please email? jennifer.cascino@gmail.com,neutral
567787583138230272,@SouthwestAir you need this song for your next commercial!  https://t.co/jU9rHZ4RQc. #SWA #love,neutral
567783187901915136,@SouthwestAir employees spreading a bit of #MardiGras cheer at 7:30 this morning in Atlanta  #NFTYConvention http://t.co/ttbtY89Ilo,neutral
567779815227260928,"@SouthwestAir been with my GF for 2.5yrs, she's from SF &amp; I live in Tulsa. SWA always takes me there to see my love! #SouthwestLuvSweeps",positive
567774320170119168,@SouthwestAir Thank you so much for stepping up your game and making my day after night of elevator music. Much appreciated.,positive
567774100299739138,@SouthwestAir - just talking to customer service @united makes me appreciate you even more!  They could learn so much from you!,positive
567773611591626752,@SouthwestAir Thank you. The email about RR pts &amp; how to gain more wasn't clear so all of mine r gone. Anything u can do is appreciated.,neutral
567773236734074880,"@SouthwestAir Is there any way to add a Known Traveler Number to an existing reservation online?  If not, why not?",neutral
567771317705773056,@SouthwestAir from LGA to San Diego,neutral
567770347065384960,"@SouthwestAir I got a flight at 11:55am on Thursday but looking for something tomorrow, anything available?",positive
567766512392364032,@SouthwestAir Just sent you a DM with the details.,neutral
567764953289875456,"@SouthwestAir just did, thank you",neutral
567762099708112897,@SouthwestAir finally got through. Thanks!,positive
567760872739975168,"@SouthwestAir thanks, got put on the am flight tomorrow.  Don't have much faith it'll get off the ground tomorrow though.",positive
567758165287002112,@SouthwestAir RDU flights expected to be ok this afternoon and tonight?,neutral
567748407070953472,@SouthwestAir or you could send me a DM.,neutral
567748330734641152,@SouthwestAir I am following you now. I don't think I can DM until you follow me.,neutral
567746544536145921,@SouthwestAir always when I fly SW. #loyalRRmember,positive
567745845781864449,"@SouthwestAir thank you, someone finally answered and was able to change my flight that was Cancelled Flighted bc of ice. Thank you for response",positive
567740235061014528,@SouthwestAir @gruber Finally.,neutral
567739426499862528,@SouthwestAir the 5:50 is sold out too?,neutral
567738743491411968,@SouthwestAir myself and 2 others,neutral
567737554087059457,"@SouthwestAir I noticed the rates increased a few days ago, or the promotion ended. Any idea when another promotion will be coming?? Thanks!",neutral
567737317432258560,@SouthwestAir I am but it says yall are sold out. Me &amp; My coworkers would need to get out first available,neutral
567734115899027457,@SouthwestAir - any update on flights in to BNA today?,neutral
567727499367682048,@SouthwestAir do you think the flights out of Nashville will be Cancelled Flighted tomorrow?,neutral
567722844319404033,@SouthwestAir trying to get through to cust relations. Is there another # to use?,neutral
567721764285726720,@SouthwestAir Can you link the article where it says the routes and what times the routes are likely to be? Like TUL-DAL 1:00PM - 7 None,neutral
567713338873118722,@SouthwestAir thanks do yall expect to be operational tomorrow out of Nashville?,positive
570305098557091840,"@JetBlue update on Flight 462 would be appreciated when you have time, thanks",neutral
570280782373228544,@JetBlue Stop trying to make #fleek happen! #PointsMe,neutral
570273378403102720,@JetBlue flight 462 to Boston delayed due to weather in Tampa?,neutral
570267544906555393,@JetBlue are @AskAmex Amex Plat holders provided access or a credit in the Airspace Lounge in JKF?,neutral
570264106059624448,@JetBlue yer deals never seem to include NYC--&gt;PDX or NYC--&gt;PGH...wish they did!,neutral
570252044528959488,@JetBlue Airline trouble this winter &amp; not getting good customer service? contact http://t.co/aQjn4HwNaC  we negotiate resolutions for You!,neutral
570251671265083393,@JetBlue thank you! Headed from LBC to OAK !,neutral
570251142942171136,@JetBlue here you go... Your napkins pretty much say it all! http://t.co/OxY1Jnpjm3,positive
570244951914782721,"@JetBlue you don't need to cut services, charge more and give a better flying experience. That's why I use jet blue in the first place",positive
570242512012451840,@JetBlue you all are the best #flyfi # ondemand #leatherseats #hipunis #legroom,positive
570237440616570880,“@JetBlue: Our fleet's on fleek. http://t.co/clu5pdPrHP” :(,neutral
570226143045033985,@JetBlue Wish Everyone felt like you,positive
570222626712514560,@JetBlue Was nice to see your Veterans Advantage Program at the gate on Sunday @ MCO.Keep up the good work at  JetBlue,positive
570208115205021696,"“@JetBlue: @jannasaurusrex Thanks for the kind words, Janna! #WeAppreciateYou #TrueBlue” and now I'M feeling like a boss #jetbluefame",positive
570206077826039808,@JetBlue boarding the back of the airplane first. Like a boss. #sosmart #jetblue #frequentflyerappreciates #alsoyayforsnacks,positive
570095219091361792,"@JetBlue after my second call to customer service and the fifth person I talked to, an amazing rep fixed it in about 5 mins! :) #persistence",positive
570088573598355456,@JetBlue thanks so much!,positive
570084883332239360,@JetBlue Hey guys do you have a tail number assigned yet to flight 1373 for tomorrow?,neutral
570075711433609216,@JetBlue That makes two of us! Lol #Blushing,positive
570073661241057280,@JetBlue Happy Anniversary!! It's hard to believe you're 15!! You're so young!,positive
570066175008350208,“@JetBlue: Our fleet's on fleek. http://t.co/Vxn2J36M7V” this happened,neutral
570051731033235456,Stop this madness RT @JetBlue: Our fleet's on fleek. http://t.co/7x9uSbj2FV,neutral
570044715321569280,@JetBlue Do you have any flights with lie flat seating from STL to PDX on or around the date of March 5?,neutral
570023530466840576,"@JetBlue Not trying to make you look bad, on your website it says: ""Due to weather in the Charleston, NC"" Its actually in SC, not NC",positive
570021223482191873,"@JetBlue When chging flight, isit possible to pay the fare difference in dollars when the ticket was bought completely via point redemption?",neutral
570011200613806082,👉🚪RT @JetBlue: Our fleet's on fleek. http://t.co/dSDEbodmEL,neutral
570007995813273600,Stop. Please. RT @JetBlue: Our fleet's on fleek. http://t.co/EUl6sDURbU,positive
